TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,is_home,PTS,OPP_PTS,OPP_TEAM_NAME,_season
IND,Indiana Pacers,2023-01-26,False,120,126,Orlando Magic,2025-26
PHI,Philadelphia 76ers,2023-01-26,True,137,133,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2023-01-26,False,133,137,Philadelphia 76ers,2025-26
HOU,Houston Rockets,2023-01-26,True,103,108,Washington Wizards,2025-26
WSH,Washington Wizards,2023-01-26,False,108,103,Houston Rockets,2025-26
MIL,Milwaukee Bucks,2023-01-26,True,107,99,Denver Nuggets,2025-26
DEN,Denver Nuggets,2023-01-26,False,99,107,Milwaukee Bucks,2025-26
NO,New Orleans Pelicans,2023-01-26,True,102,111,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2023-01-26,False,111,102,New Orleans Pelicans,2025-26
OKC,Oklahoma City Thunder,2023-01-26,True,132,137,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2023-01-26,False,137,132,Oklahoma City Thunder,2025-26
GS,Golden State Warriors,2023-01-26,True,122,120,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2023-01-26,False,120,122,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2023-01-26,True,134,124,Utah Jazz,2025-26
UTAH,Utah Jazz,2023-01-26,False,124,134,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2023-01-26,True,95,113,Toronto Raptors,2025-26
TOR,Toronto Raptors,2023-01-26,False,113,95,Sacramento Kings,2025-26
LAL,Los Angeles Lakers,2023-01-26,True,113,104,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2023-01-26,False,104,113,Los Angeles Lakers,2025-26
BOS,Boston Celtics,2023-01-27,True,117,120,New York Knicks,2025-26
NY,New York Knicks,2023-01-27,False,120,117,Boston Celtics,2025-26
BKN,Brooklyn Nets,2023-01-27,True,122,130,Detroit Pistons,2025-26
DET,Detroit Pistons,2023-01-27,False,130,122,Brooklyn Nets,2025-26
CHA,Charlotte Hornets,2023-01-27,True,111,96,Chicago Bulls,2025-26
CHI,Chicago Bulls,2023-01-27,False,96,111,Charlotte Hornets,2025-26
HOU,Houston Rockets,2023-01-27,True,95,113,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2023-01-27,False,113,95,Houston Rockets,2025-26
PHX,Phoenix Suns,2023-01-27,True,95,99,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2023-01-27,False,99,95,Phoenix Suns,2025-26
LAC,LA Clippers,2023-01-27,True,138,100,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2023-01-27,False,100,138,LA Clippers,2025-26
IND,Indiana Pacers,2023-01-28,True,131,141,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2023-01-28,False,141,131,Indiana Pacers,2025-26
MIN,Minnesota Timberwolves,2023-01-28,True,111,100,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2023-01-28,False,100,111,Minnesota Timberwolves,2025-26
MIA,Miami Heat,2023-01-28,True,110,105,Orlando Magic,2025-26
ORL,Orlando Magic,2023-01-28,False,105,110,Miami Heat,2025-26
OKC,Oklahoma City Thunder,2023-01-28,True,112,100,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2023-01-28,False,100,112,Oklahoma City Thunder,2025-26
GS,Golden State Warriors,2023-01-28,True,129,117,Toronto Raptors,2025-26
TOR,Toronto Raptors,2023-01-28,False,117,129,Golden State Warriors,2025-26
PHI,Philadelphia 76ers,2023-01-28,True,126,119,Denver Nuggets,2025-26
DEN,Denver Nuggets,2023-01-28,False,119,126,Philadelphia 76ers,2025-26
BKN,Brooklyn Nets,2023-01-28,True,122,115,New York Knicks,2025-26
NY,New York Knicks,2023-01-28,False,115,122,Brooklyn Nets,2025-26
DET,Detroit Pistons,2023-01-29,True,114,117,Houston Rockets,2025-26
HOU,Houston Rockets,2023-01-29,False,117,114,Detroit Pistons,2025-26
ORL,Orlando Magic,2023-01-29,True,109,128,Chicago Bulls,2025-26
CHI,Chicago Bulls,2023-01-29,False,128,109,Orlando Magic,2025-26
ATL,Atlanta Hawks,2023-01-29,True,113,120,LA Clippers,2025-26
LAC,LA Clippers,2023-01-29,False,120,113,Atlanta Hawks,2025-26
MIN,Minnesota Timberwolves,2023-01-29,True,117,110,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-01-29,False,110,117,Minnesota Timberwolves,2025-26
NO,New Orleans Pelicans,2023-01-29,True,103,113,Washington Wizards,2025-26
WSH,Washington Wizards,2023-01-29,False,113,103,New Orleans Pelicans,2025-26
SA,San Antonio Spurs,2023-01-29,True,118,128,Phoenix Suns,2025-26
PHX,Phoenix Suns,2023-01-29,False,128,118,San Antonio Spurs,2025-26
BOS,Boston Celtics,2023-01-29,True,125,121,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2023-01-29,False,121,125,Boston Celtics,2025-26
UTAH,Utah Jazz,2023-01-29,True,108,100,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2023-01-29,False,100,108,Utah Jazz,2025-26
POR,Portland Trail Blazers,2023-01-29,True,105,123,Toronto Raptors,2025-26
TOR,Toronto Raptors,2023-01-29,False,123,105,Portland Trail Blazers,2025-26
CHA,Charlotte Hornets,2023-01-29,True,122,117,Miami Heat,2025-26
MIA,Miami Heat,2023-01-29,False,117,122,Charlotte Hornets,2025-26
MEM,Memphis Grizzlies,2023-01-29,True,112,100,Indiana Pacers,2025-26
IND,Indiana Pacers,2023-01-29,False,100,112,Memphis Grizzlies,2025-26
CLE,Cleveland Cavaliers,2023-01-30,True,122,99,LA Clippers,2025-26
LAC,LA Clippers,2023-01-30,False,99,122,Cleveland Cavaliers,2025-26
MIL,Milwaukee Bucks,2023-01-30,True,135,110,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2023-01-30,False,110,135,Milwaukee Bucks,2025-26
PHI,Philadelphia 76ers,2023-01-31,True,109,119,Orlando Magic,2025-26
ORL,Orlando Magic,2023-01-31,False,119,109,Philadelphia 76ers,2025-26
BKN,Brooklyn Nets,2023-01-31,True,121,104,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2023-01-31,False,104,121,Brooklyn Nets,2025-26
MIN,Minnesota Timberwolves,2023-01-31,True,111,118,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-01-31,False,118,111,Minnesota Timberwolves,2025-26
OKC,Oklahoma City Thunder,2023-01-31,True,120,128,Golden State Warriors,2025-26
GS,Golden State Warriors,2023-01-31,False,128,120,Oklahoma City Thunder,2025-26
SA,San Antonio Spurs,2023-01-31,True,106,127,Washington Wizards,2025-26
WSH,Washington Wizards,2023-01-31,False,127,106,San Antonio Spurs,2025-26
DAL,Dallas Mavericks,2023-01-31,True,111,105,Detroit Pistons,2025-26
DET,Detroit Pistons,2023-01-31,False,105,111,Dallas Mavericks,2025-26
PHX,Phoenix Suns,2023-01-31,True,114,106,Toronto Raptors,2025-26
TOR,Toronto Raptors,2023-01-31,False,106,114,Phoenix Suns,2025-26
POR,Portland Trail Blazers,2023-01-31,True,129,125,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2023-01-31,False,125,129,Portland Trail Blazers,2025-26
CLE,Cleveland Cavaliers,2023-02-01,True,97,100,Miami Heat,2025-26
MIA,Miami Heat,2023-02-01,False,100,97,Cleveland Cavaliers,2025-26
NY,New York Knicks,2023-02-01,True,123,129,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2023-02-01,False,129,123,New York Knicks,2025-26
CHI,Chicago Bulls,2023-02-01,True,103,108,LA Clippers,2025-26
LAC,LA Clippers,2023-02-01,False,108,103,Chicago Bulls,2025-26
MIL,Milwaukee Bucks,2023-02-01,True,124,115,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2023-02-01,False,115,124,Milwaukee Bucks,2025-26
DEN,Denver Nuggets,2023-02-01,True,122,113,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2023-02-01,False,113,122,Denver Nuggets,2025-26
PHI,Philadelphia 76ers,2023-02-02,True,105,94,Orlando Magic,2025-26
ORL,Orlando Magic,2023-02-02,False,94,105,Philadelphia 76ers,2025-26
MEM,Memphis Grizzlies,2023-02-02,True,112,122,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2023-02-02,False,122,112,Memphis Grizzlies,2025-26
BOS,Boston Celtics,2023-02-02,True,139,96,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2023-02-02,False,96,139,Boston Celtics,2025-26
HOU,Houston Rockets,2023-02-02,True,112,106,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2023-02-02,False,106,112,Houston Rockets,2025-26
MIN,Minnesota Timberwolves,2023-02-02,True,119,114,Golden State Warriors,2025-26
GS,Golden State Warriors,2023-02-02,False,114,119,Minnesota Timberwolves,2025-26
SA,San Antonio Spurs,2023-02-02,True,109,119,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-02-02,False,119,109,San Antonio Spurs,2025-26
UTAH,Utah Jazz,2023-02-02,True,131,128,Toronto Raptors,2025-26
TOR,Toronto Raptors,2023-02-02,False,128,131,Utah Jazz,2025-26
PHX,Phoenix Suns,2023-02-02,True,100,132,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2023-02-02,False,132,100,Phoenix Suns,2025-26
IND,Indiana Pacers,2023-02-03,True,111,112,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2023-02-03,False,112,111,Indiana Pacers,2025-26
CLE,Cleveland Cavaliers,2023-02-03,True,128,113,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2023-02-03,False,113,128,Cleveland Cavaliers,2025-26
NY,New York Knicks,2023-02-03,True,106,104,Miami Heat,2025-26
MIA,Miami Heat,2023-02-03,False,104,106,New York Knicks,2025-26
CHI,Chicago Bulls,2023-02-03,True,114,98,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2023-02-03,False,98,114,Chicago Bulls,2025-26
DAL,Dallas Mavericks,2023-02-03,True,111,106,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2023-02-03,False,106,111,Dallas Mavericks,2025-26
DEN,Denver Nuggets,2023-02-03,True,134,117,Golden State Warriors,2025-26
GS,Golden State Warriors,2023-02-03,False,117,134,Denver Nuggets,2025-26
MIL,Milwaukee Bucks,2023-02-03,True,106,105,LA Clippers,2025-26
LAC,LA Clippers,2023-02-03,False,105,106,Milwaukee Bucks,2025-26
DET,Detroit Pistons,2023-02-04,True,118,112,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2023-02-04,False,112,118,Detroit Pistons,2025-26
IND,Indiana Pacers,2023-02-04,True,107,104,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-02-04,False,104,107,Indiana Pacers,2025-26
WSH,Washington Wizards,2023-02-04,True,116,124,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2023-02-04,False,124,116,Washington Wizards,2025-26
BOS,Boston Celtics,2023-02-04,True,94,106,Phoenix Suns,2025-26
PHX,Phoenix Suns,2023-02-04,False,106,94,Boston Celtics,2025-26
HOU,Houston Rockets,2023-02-04,True,111,117,Toronto Raptors,2025-26
TOR,Toronto Raptors,2023-02-04,False,117,111,Houston Rockets,2025-26
MIN,Minnesota Timberwolves,2023-02-04,True,120,127,Orlando Magic,2025-26
ORL,Orlando Magic,2023-02-04,False,127,120,Minnesota Timberwolves,2025-26
SA,San Antonio Spurs,2023-02-04,True,125,137,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2023-02-04,False,137,125,San Antonio Spurs,2025-26
UTAH,Utah Jazz,2023-02-04,True,108,115,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2023-02-04,False,115,108,Utah Jazz,2025-26
BKN,Brooklyn Nets,2023-02-04,True,125,123,Washington Wizards,2025-26
WSH,Washington Wizards,2023-02-04,False,123,125,Brooklyn Nets,2025-26
NO,New Orleans Pelicans,2023-02-04,True,131,126,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2023-02-04,False,126,131,New Orleans Pelicans,2025-26
DET,Detroit Pistons,2023-02-05,True,100,116,Phoenix Suns,2025-26
PHX,Phoenix Suns,2023-02-05,False,116,100,Detroit Pistons,2025-26
NY,New York Knicks,2023-02-05,True,128,134,LA Clippers,2025-26
LAC,LA Clippers,2023-02-05,False,134,128,New York Knicks,2025-26
CHI,Chicago Bulls,2023-02-05,True,129,121,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2023-02-05,False,121,129,Chicago Bulls,2025-26
MIL,Milwaukee Bucks,2023-02-05,True,123,115,Miami Heat,2025-26
MIA,Miami Heat,2023-02-05,False,115,123,Milwaukee Bucks,2025-26
OKC,Oklahoma City Thunder,2023-02-05,True,153,121,Houston Rockets,2025-26
HOU,Houston Rockets,2023-02-05,False,121,153,Oklahoma City Thunder,2025-26
GS,Golden State Warriors,2023-02-05,True,119,113,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2023-02-05,False,113,119,Golden State Warriors,2025-26
DEN,Denver Nuggets,2023-02-05,True,128,108,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2023-02-05,False,108,128,Denver Nuggets,2025-26
CHA,Charlotte Hornets,2023-02-05,True,113,119,Orlando Magic,2025-26
ORL,Orlando Magic,2023-02-05,False,119,113,Charlotte Hornets,2025-26
IND,Indiana Pacers,2023-02-05,True,103,122,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2023-02-05,False,122,103,Indiana Pacers,2025-26
NY,New York Knicks,2023-02-05,True,108,97,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2023-02-05,False,97,108,New York Knicks,2025-26
MEM,Memphis Grizzlies,2023-02-05,True,103,106,Toronto Raptors,2025-26
TOR,Toronto Raptors,2023-02-05,False,106,103,Memphis Grizzlies,2025-26
MIN,Minnesota Timberwolves,2023-02-06,True,128,98,Denver Nuggets,2025-26
DEN,Denver Nuggets,2023-02-06,False,98,128,Minnesota Timberwolves,2025-26
NO,New Orleans Pelicans,2023-02-06,True,136,104,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-02-06,False,104,136,New Orleans Pelicans,2025-26
DET,Detroit Pistons,2023-02-07,True,99,111,Boston Celtics,2025-26
BOS,Boston Celtics,2023-02-07,False,111,99,Detroit Pistons,2025-26
WSH,Washington Wizards,2023-02-07,True,91,114,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2023-02-07,False,114,91,Washington Wizards,2025-26
BKN,Brooklyn Nets,2023-02-07,True,116,124,LA Clippers,2025-26
LAC,LA Clippers,2023-02-07,False,124,116,Brooklyn Nets,2025-26
CHI,Chicago Bulls,2023-02-07,True,128,104,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2023-02-07,False,104,128,Chicago Bulls,2025-26
HOU,Houston Rockets,2023-02-07,True,120,140,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-02-07,False,140,120,Houston Rockets,2025-26
UTAH,Utah Jazz,2023-02-07,True,111,124,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2023-02-07,False,124,111,Utah Jazz,2025-26
GS,Golden State Warriors,2023-02-07,True,141,114,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2023-02-07,False,114,141,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2023-02-07,True,108,127,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2023-02-07,False,127,108,Portland Trail Blazers,2025-26
ORL,Orlando Magic,2023-02-08,True,98,102,New York Knicks,2025-26
NY,New York Knicks,2023-02-08,False,102,98,Orlando Magic,2025-26
BKN,Brooklyn Nets,2023-02-08,True,112,116,Phoenix Suns,2025-26
PHX,Phoenix Suns,2023-02-08,False,116,112,Brooklyn Nets,2025-26
NO,New Orleans Pelicans,2023-02-08,True,116,107,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2023-02-08,False,107,116,New Orleans Pelicans,2025-26
MEM,Memphis Grizzlies,2023-02-08,True,104,89,Chicago Bulls,2025-26
CHI,Chicago Bulls,2023-02-08,False,89,104,Memphis Grizzlies,2025-26
DEN,Denver Nuggets,2023-02-08,True,146,112,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2023-02-08,False,112,146,Denver Nuggets,2025-26
LAL,Los Angeles Lakers,2023-02-08,True,130,133,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2023-02-08,False,133,130,Los Angeles Lakers,2025-26
CLE,Cleveland Cavaliers,2023-02-09,True,113,85,Detroit Pistons,2025-26
DET,Detroit Pistons,2023-02-09,False,85,113,Cleveland Cavaliers,2025-26
WSH,Washington Wizards,2023-02-09,True,118,104,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2023-02-09,False,104,118,Washington Wizards,2025-26
BOS,Boston Celtics,2023-02-09,True,106,99,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2023-02-09,False,99,106,Boston Celtics,2025-26
MIA,Miami Heat,2023-02-09,True,116,111,Indiana Pacers,2025-26
IND,Indiana Pacers,2023-02-09,False,111,116,Miami Heat,2025-26
TOR,Toronto Raptors,2023-02-09,True,112,98,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2023-02-09,False,98,112,Toronto Raptors,2025-26
HOU,Houston Rockets,2023-02-09,True,128,130,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-02-09,False,130,128,Houston Rockets,2025-26
UTAH,Utah Jazz,2023-02-09,True,118,143,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2023-02-09,False,143,118,Utah Jazz,2025-26
LAC,LA Clippers,2023-02-09,True,104,110,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2023-02-09,False,110,104,LA Clippers,2025-26
POR,Portland Trail Blazers,2023-02-09,True,125,122,Golden State Warriors,2025-26
GS,Golden State Warriors,2023-02-09,False,122,125,Portland Trail Blazers,2025-26
ORL,Orlando Magic,2023-02-10,True,115,104,Denver Nuggets,2025-26
DEN,Denver Nuggets,2023-02-10,False,104,115,Orlando Magic,2025-26
ATL,Atlanta Hawks,2023-02-10,True,116,107,Phoenix Suns,2025-26
PHX,Phoenix Suns,2023-02-10,False,107,116,Atlanta Hawks,2025-26
BKN,Brooklyn Nets,2023-02-10,True,116,105,Chicago Bulls,2025-26
CHI,Chicago Bulls,2023-02-10,False,105,116,Brooklyn Nets,2025-26
LAL,Los Angeles Lakers,2023-02-10,True,106,115,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2023-02-10,False,115,106,Los Angeles Lakers,2025-26
DET,Detroit Pistons,2023-02-11,True,138,131,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2023-02-11,False,131,138,Detroit Pistons,2025-26
IND,Indiana Pacers,2023-02-11,True,104,117,Phoenix Suns,2025-26
PHX,Phoenix Suns,2023-02-11,False,117,104,Indiana Pacers,2025-26
PHI,Philadelphia 76ers,2023-02-11,True,119,108,New York Knicks,2025-26
NY,New York Knicks,2023-02-11,False,108,119,Philadelphia 76ers,2025-26
BOS,Boston Celtics,2023-02-11,True,127,116,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2023-02-11,False,116,127,Boston Celtics,2025-26
TOR,Toronto Raptors,2023-02-11,True,116,122,Utah Jazz,2025-26
UTAH,Utah Jazz,2023-02-11,False,122,116,Toronto Raptors,2025-26
MIA,Miami Heat,2023-02-11,True,97,95,Houston Rockets,2025-26
HOU,Houston Rockets,2023-02-11,False,95,97,Miami Heat,2025-26
MEM,Memphis Grizzlies,2023-02-11,True,128,107,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2023-02-11,False,107,128,Memphis Grizzlies,2025-26
NO,New Orleans Pelicans,2023-02-11,True,107,118,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2023-02-11,False,118,107,New Orleans Pelicans,2025-26
POR,Portland Trail Blazers,2023-02-11,True,129,138,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2023-02-11,False,138,129,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2023-02-11,True,114,122,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2023-02-11,False,122,114,Sacramento Kings,2025-26
LAC,LA Clippers,2023-02-11,True,106,119,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2023-02-11,False,119,106,LA Clippers,2025-26
BKN,Brooklyn Nets,2023-02-11,True,98,101,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2023-02-11,False,101,98,Brooklyn Nets,2025-26
CHA,Charlotte Hornets,2023-02-12,True,105,119,Denver Nuggets,2025-26
DEN,Denver Nuggets,2023-02-12,False,119,105,Charlotte Hornets,2025-26
ORL,Orlando Magic,2023-02-12,True,103,107,Miami Heat,2025-26
MIA,Miami Heat,2023-02-12,False,107,103,Orlando Magic,2025-26
WSH,Washington Wizards,2023-02-12,True,127,113,Indiana Pacers,2025-26
IND,Indiana Pacers,2023-02-12,False,113,127,Washington Wizards,2025-26
ATL,Atlanta Hawks,2023-02-12,True,125,106,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2023-02-12,False,106,125,Atlanta Hawks,2025-26
NY,New York Knicks,2023-02-12,True,126,120,Utah Jazz,2025-26
UTAH,Utah Jazz,2023-02-12,False,120,126,New York Knicks,2025-26
CLE,Cleveland Cavaliers,2023-02-12,True,97,89,Chicago Bulls,2025-26
CHI,Chicago Bulls,2023-02-12,False,89,97,Cleveland Cavaliers,2025-26
GS,Golden State Warriors,2023-02-12,True,103,109,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2023-02-12,False,109,103,Golden State Warriors,2025-26
SAC,Sacramento Kings,2023-02-12,True,133,128,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2023-02-12,False,128,133,Sacramento Kings,2025-26
BOS,Boston Celtics,2023-02-12,True,119,109,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2023-02-12,False,109,119,Boston Celtics,2025-26
TOR,Toronto Raptors,2023-02-12,True,119,118,Detroit Pistons,2025-26
DET,Detroit Pistons,2023-02-12,False,118,119,Toronto Raptors,2025-26
CHA,Charlotte Hornets,2023-02-14,True,144,138,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2023-02-14,False,138,144,Charlotte Hornets,2025-26
CLE,Cleveland Cavaliers,2023-02-14,True,117,109,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2023-02-14,False,109,117,Cleveland Cavaliers,2025-26
IND,Indiana Pacers,2023-02-14,True,117,123,Utah Jazz,2025-26
UTAH,Utah Jazz,2023-02-14,False,123,117,Indiana Pacers,2025-26
PHI,Philadelphia 76ers,2023-02-14,True,123,104,Houston Rockets,2025-26
HOU,Houston Rockets,2023-02-14,False,104,123,Philadelphia 76ers,2025-26
MIA,Miami Heat,2023-02-14,True,108,112,Denver Nuggets,2025-26
DEN,Denver Nuggets,2023-02-14,False,112,108,Miami Heat,2025-26
NY,New York Knicks,2023-02-14,True,124,106,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2023-02-14,False,106,124,New York Knicks,2025-26
CHI,Chicago Bulls,2023-02-14,True,91,100,Orlando Magic,2025-26
ORL,Orlando Magic,2023-02-14,False,100,91,Chicago Bulls,2025-26
OKC,Oklahoma City Thunder,2023-02-14,True,100,103,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2023-02-14,False,103,100,Oklahoma City Thunder,2025-26
DAL,Dallas Mavericks,2023-02-14,True,121,124,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2023-02-14,False,124,121,Dallas Mavericks,2025-26
GS,Golden State Warriors,2023-02-14,True,135,126,Washington Wizards,2025-26
WSH,Washington Wizards,2023-02-14,False,126,135,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2023-02-14,True,127,115,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2023-02-14,False,115,127,Portland Trail Blazers,2025-26
TOR,Toronto Raptors,2023-02-15,True,123,113,Orlando Magic,2025-26
ORL,Orlando Magic,2023-02-15,False,113,123,Toronto Raptors,2025-26
MIL,Milwaukee Bucks,2023-02-15,True,131,125,Boston Celtics,2025-26
BOS,Boston Celtics,2023-02-15,False,125,131,Milwaukee Bucks,2025-26
PHX,Phoenix Suns,2023-02-15,True,120,109,Sacramento Kings,2025-26
SAC,Sacramento Kings,2023-02-15,False,109,120,Phoenix Suns,2025-26
LAC,LA Clippers,2023-02-15,True,134,124,Golden State Warriors,2025-26
GS,Golden State Warriors,2023-02-15,False,124,134,LA Clippers,2025-26
POR,Portland Trail Blazers,2023-02-15,True,101,126,Washington Wizards,2025-26
WSH,Washington Wizards,2023-02-15,False,126,101,Portland Trail Blazers,2025-26
CHA,Charlotte Hornets,2023-02-16,True,120,110,San Antonio Spurs,2025-26
